 ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
 1,0.000,0.000,0.000,0.000,tzinfo.py:66(BaseTzInfo)
 1,0.000,0.000,0.000,0.000,tzinfo.py:76(StaticTzInfo)
 3,0.000,0.000,0.000,0.000,ufunclike.py:14(_deprecate_out_named_y)
 1,0.000,0.000,0.000,0.000,ufunclike.py:5(<module>)
 1,0.000,0.000,0.000,0.000,units.py:132(Registry)
 1,0.000,0.000,0.000,0.000,units.py:136(__init__)
 1,0.000,0.000,0.000,0.000,units.py:43(<module>)
 1,0.000,0.000,0.000,0.000,units.py:52(AxisInfo)
 1,0.000,0.000,0.000,0.000,units.py:87(ConversionInterface)
 1,0.000,0.000,0.002,0.002,url.py:15(<module>)
 1,0.000,0.000,0.000,0.000,url.py:26(URL)
 4,0.000,0.000,0.000,0.000,util.py:1(<module>)
 1,0.000,0.000,0.000,0.000,util.py:10(<module>)
 1,0.000,0.000,0.004,0.004,util.py:150(_get_soname)
 2,0.000,0.000,0.000,0.000,util.py:301(_findLib_prefix)
 1,0.000,0.000,0.004,0.004,util.py:310(find_library)
 1,0.000,0.000,0.000,0.000,util.py:312(_repr_base)
 1,0.000,0.000,0.000,0.000,util.py:335(_repr_row)
 1,0.000,0.000,0.000,0.000,util.py:352(_repr_params)
 1,0.000,0.000,0.000,0.000,util.py:632(ClauseAdapter)
 1,0.000,0.000,0.000,0.000,util.py:712(ColumnAdapter)
 1,0.000,0.000,0.000,0.000,util.py:774(_IncludeExcludeMapping)
 1,0.000,0.000,0.000,0.000,util.py:8(<module>)
 2,0.000,0.000,0.000,0.000,utility.py:15(xl_rowcol_to_cell)
 397913,0.205,0.000,0.205,0.000,utility.py:45(xl_rowcol_to_cell_fast)
 12,0.000,0.000,0.000,0.000,utility.py:66(xl_col_to_name)
 1,0.000,0.000,0.000,0.000,utility.py:7(<module>)
 1,0.000,0.000,0.001,0.001,utils.py:1(<module>)
 3,0.000,0.000,0.000,0.000,utils.py:118(deprecate)
 1,0.000,0.000,0.000,0.000,utils.py:1212(_Dummy)
 1,0.000,0.000,0.000,0.000,utils.py:1816(IgnoreException)
 1,0.000,0.000,0.000,0.000,utils.py:1858(clear_and_catch_warnings)
 1,0.000,0.000,0.000,0.000,utils.py:1923(suppress_warnings)
 1,0.000,0.000,0.028,0.028,utils.py:4(<module>)
 1,0.000,0.000,0.000,0.000,utils.py:45(KnownFailureException)
 1,0.001,0.001,0.013,0.013,utils.py:5(<module>)
 3,0.000,0.000,0.000,0.000,utils.py:52(_set_function_name)
 1,0.000,0.000,0.000,0.000,utils.py:57(_Deprecate)
 3,0.000,0.000,0.000,0.000,utils.py:69(__init__)
 3,0.000,0.000,0.000,0.000,utils.py:74(__call__)
 1,0.000,0.000,0.000,0.000,utils.py:997(SafeEval)
 1,0.000,0.000,0.000,0.000,uu.py:31(<module>)
 1,0.000,0.000,0.000,0.000,uu.py:39(Error)
 4,0.000,0.000,0.000,0.000,uuid.py:106(__init__)
 1,0.000,0.000,0.005,0.005,uuid.py:45(<module>)
 1,0.000,0.000,0.000,0.000,uuid.py:58(UUID)
 1,0.000,0.000,0.000,0.000,version.py:1(<module>)
 1,0.000,0.000,0.000,0.000,version.py:267(LooseVersion)
 1,0.001,0.001,0.002,0.002,version.py:27(<module>)
 17,0.000,0.000,0.000,0.000,version.py:302(__init__)
 17,0.000,0.000,0.000,0.000,version.py:307(parse)
 1,0.000,0.000,0.000,0.000,version.py:31(Version)
 17,0.000,0.000,0.000,0.000,version.py:312(<listcomp>)
 10,0.000,0.000,0.000,0.000,version.py:331(_cmp)
 1,0.000,0.000,0.000,0.000,version.py:5(<module>)
 6,0.000,0.000,0.000,0.000,version.py:51(__lt__)
 1,0.000,0.000,0.000,0.000,version.py:63(__gt__)
 3,0.000,0.000,0.000,0.000,version.py:69(__ge__)
 1,0.000,0.000,0.001,0.001,version.py:93(StrictVersion)
 1,0.000,0.000,0.000,0.000,visitors.py:111(Visitable)
 1,0.000,0.000,0.000,0.000,visitors.py:118(ClauseVisitor)
 1,0.000,0.000,0.000,0.000,visitors.py:173(CloningVisitor)
 1,0.000,0.000,0.000,0.000,visitors.py:194(ReplacingCloningVisitor)
 1,0.000,0.000,0.000,0.000,visitors.py:25(<module>)
 1,0.000,0.000,0.000,0.000,visitors.py:49(VisitableType)
 265,0.000,0.000,0.001,0.000,visitors.py:65(__init__)
 258,0.000,0.000,0.000,0.000,visitors.py:72(_generate_dispatch)
 1,0.000,0.000,0.000,0.000,vml.py:12(Vml)
 1,0.000,0.000,0.000,0.000,vml.py:9(<module>)
 4,0.000,0.000,0.001,0.000,warnings.py:119(filterwarnings)
 6,0.000,0.000,0.000,0.000,warnings.py:143(simplefilter)
 10,0.000,0.000,0.000,0.000,warnings.py:159(_add_filter)
 7,0.000,0.000,0.000,0.000,warnings.py:428(__init__)
 7,0.000,0.000,0.000,0.000,warnings.py:449(__enter__)
 7,0.000,0.000,0.000,0.000,warnings.py:468(__exit__)
 6,0.000,0.000,0.000,0.000,weakref.py:102(__init__)
 6,0.000,0.000,0.000,0.000,weakref.py:288(update)
 44,0.000,0.000,0.000,0.000,weakref.py:354(__init__)
 16,0.000,0.000,0.000,0.000,weakref.py:393(__getitem__)
 7,0.000,0.000,0.000,0.000,weakref.py:406(__setitem__)
 51,0.000,0.000,0.000,0.000,weakref.py:431(__contains__)
 1,0.000,0.000,0.000,0.000,win.py:8(<module>)
 1,0.000,0.000,0.001,0.001,window.py:1547(Rolling)
 1,0.000,0.000,0.000,0.000,window.py:1804(RollingGroupby)
 1,0.000,0.000,0.001,0.001,window.py:1835(Expanding)
 1,0.000,0.000,0.000,0.000,window.py:2077(ExpandingGroupby)
 1,0.000,0.000,0.000,0.000,window.py:2118(EWM)
 1,0.000,0.000,0.005,0.005,window.py:4(<module>)
 1,0.000,0.000,0.000,0.000,window.py:439(Window)
 1,0.000,0.000,0.000,0.000,window.py:45(_Window)
 1,0.000,0.000,0.000,0.000,window.py:766(_GroupByMixin)
 1,0.000,0.000,0.000,0.000,window.py:803(_Rolling)
 1,0.000,0.000,0.001,0.001,window.py:890(_Rolling_and_Expanding)
 1,0.000,0.000,0.000,0.000,workbook.py:1026(_sort_defined_names)
 1,0.000,0.000,0.000,0.000,workbook.py:1053(_prepare_drawings)
 1,0.000,0.000,0.000,0.000,workbook.py:1383(_extract_named_ranges)
 1,0.000,0.000,0.000,0.000,workbook.py:1422(_prepare_vml)
 1,0.000,0.000,0.000,0.000,workbook.py:1483(_prepare_tables)
 1,0.000,0.000,0.000,0.000,workbook.py:1497(_add_chart_data)
 1,0.000,0.000,0.000,0.000,workbook.py:160(add_worksheet)
 1,0.000,0.000,0.001,0.001,workbook.py:1607(_prepare_sst_string_data)
 1,0.000,0.000,0.000,0.000,workbook.py:1617(_write_workbook)
 1,0.000,0.000,0.000,0.000,workbook.py:1631(_write_file_version)
 1,0.000,0.000,0.000,0.000,workbook.py:1652(_write_workbook_pr)
 1,0.000,0.000,0.000,0.000,workbook.py:1666(_write_book_views)
 1,0.000,0.000,0.000,0.000,workbook.py:1672(_write_workbook_view)
 1,0.000,0.000,0.000,0.000,workbook.py:1696(_write_sheets)
 1,0.000,0.000,0.000,0.000,workbook.py:1707(_write_sheet)
 1,0.000,0.000,0.000,0.000,workbook.py:1721(_write_calc_pr)
 1,0.000,0.000,0.000,0.000,workbook.py:1736(_write_defined_names)
 1,0.000,0.000,0.000,0.000,workbook.py:1766(WorksheetMeta)
 1,0.000,0.000,0.000,0.000,workbook.py:1773(__init__)
 3,0.000,0.000,0.000,0.000,workbook.py:192(add_format)
 1,0.000,0.000,3.634,3.634,workbook.py:293(close)
 1,0.000,0.000,0.000,0.000,workbook.py:45(Workbook)
 22,0.000,0.000,0.000,0.000,workbook.py:496(worksheets)
 1,0.000,0.000,0.004,0.004,workbook.py:573(_assemble_xml_file)
 1,0.000,0.000,0.000,0.000,workbook.py:60(__init__)
 1,0.000,0.000,3.634,3.634,workbook.py:609(_store_workbook)
 1,0.000,0.000,0.000,0.000,workbook.py:684(_add_sheet)
 1,0.000,0.000,0.000,0.000,workbook.py:721(_check_sheetname)
 1,0.000,0.000,0.003,0.003,workbook.py:761(_prepare_format_properties)
 1,0.000,0.000,0.000,0.000,workbook.py:779(_prepare_formats)
 1,0.000,0.000,0.000,0.000,workbook.py:823(_prepare_fonts)
 1,0.000,0.000,0.000,0.000,workbook.py:852(_prepare_num_formats)
 1,0.000,0.000,0.002,0.002,workbook.py:895(_prepare_borders)
 1,0.000,0.000,0.064,0.064,workbook.py:9(<module>)
 1,0.000,0.000,0.000,0.000,workbook.py:926(_prepare_fills)
 1,0.000,0.000,0.000,0.000,workbook.py:985(_prepare_defined_names)
 2,0.000,0.000,0.000,0.000,worksheet.py:103(convert_column_args)
 1,0.000,0.000,0.000,0.000,worksheet.py:148(Worksheet)
 1,0.000,0.000,0.000,0.000,worksheet.py:160(__init__)
 267292,0.308,0.000,1.320,0.000,worksheet.py:356(_write_token_as_string)
 1,0.000,0.000,0.000,0.000,worksheet.py:3674(_initialize)
 1,0.000,0.000,3.133,3.133,worksheet.py:3715(_assemble_xml_file)
 397913,0.317,0.000,0.317,0.000,worksheet.py:3806(_check_dimensions)
 2,0.000,0.000,0.000,0.000,worksheet.py:3885(_sort_pagebreaks)
 443720,0.283,0.000,2.827,0.000,worksheet.py:391(write)
 443720,0.540,0.000,2.545,0.000,worksheet.py:411(_write)
 19,0.000,0.000,0.000,0.000,worksheet.py:49(convert_cell_args)
 176428,0.028,0.000,0.028,0.000,worksheet.py:4918(_isnan)
 176428,0.032,0.000,0.032,0.000,worksheet.py:4922(_isinf)
 1,0.000,0.000,0.000,0.000,worksheet.py:5015(_write_worksheet)
 221485,0.440,0.000,0.924,0.000,worksheet.py:503(_write_string)
 1,0.000,0.000,0.000,0.000,worksheet.py:5037(_write_dimension)
 1,0.000,0.000,0.000,0.000,worksheet.py:5073(_write_sheet_views)
 1,0.000,0.000,0.000,0.000,worksheet.py:5082(_write_sheet_view)
 1,0.000,0.000,0.000,0.000,worksheet.py:5131(_write_sheet_format_pr)
 1,0.000,0.000,0.000,0.000,worksheet.py:5155(_write_cols)
 1,0.000,0.000,3.130,3.130,worksheet.py:5224(_write_sheet_data)
 1,0.000,0.000,0.000,0.000,worksheet.py:5259(_write_page_margins)
 1,0.000,0.000,0.000,0.000,worksheet.py:5271(_write_page_setup)
 1,0.000,0.000,0.000,0.000,worksheet.py:5345(_write_print_options)
 1,0.000,0.000,0.000,0.000,worksheet.py:5370(_write_header_footer)
 1,0.418,0.418,3.130,3.130,worksheet.py:5398(_write_rows)
 1,0.103,0.103,0.103,0.103,worksheet.py:5476(_calculate_spans)
 443720,0.480,0.000,3.359,0.000,worksheet.py:55(cell_wrapper)
 176428,0.339,0.000,0.644,0.000,worksheet.py:550(_write_number)
 44372,0.074,0.000,0.212,0.000,worksheet.py:5525(_write_row)
 397913,0.585,0.000,2.299,0.000,worksheet.py:5580(_write_cell)
 1,0.000,0.000,0.000,0.000,worksheet.py:5708(_write_sheet_pr)
 1,0.000,0.000,0.000,0.000,worksheet.py:5773(_write_row_breaks)
 1,0.000,0.000,0.000,0.000,worksheet.py:5794(_write_col_breaks)
 1,0.000,0.000,0.000,0.000,worksheet.py:5824(_write_merge_cells)
 1,0.000,0.000,0.000,0.000,worksheet.py:5856(_write_hyperlinks)
 1,0.000,0.000,0.000,0.000,worksheet.py:5961(_write_auto_filter)
 45807,0.007,0.000,0.007,0.000,worksheet.py:598(_write_blank)
 1,0.000,0.000,0.000,0.000,worksheet.py:6087(_write_sheet_protection)
 1,0.000,0.000,0.000,0.000,worksheet.py:6135(_write_drawings)
 1,0.000,0.000,0.000,0.000,worksheet.py:6151(_write_legacy_drawing)
 1,0.000,0.000,0.000,0.000,worksheet.py:6164(_write_legacy_drawing_hf)
 1,0.000,0.000,0.000,0.000,worksheet.py:6177(_write_data_validations)
 1,0.000,0.000,0.000,0.000,worksheet.py:6305(_write_conditional_formats)
 1,0.000,0.000,0.000,0.000,worksheet.py:6730(_write_table_parts)
 1,0.000,0.000,0.000,0.000,worksheet.py:6760(_write_ext_list)
 8,0.000,0.000,0.000,0.000,worksheet.py:72(convert_range_args)
 1,0.000,0.000,0.027,0.027,worksheet.py:9(<module>)
 50,0.000,0.000,0.000,0.000,xldate.py:130(xldate_as_datetime)
 1,0.000,0.000,0.000,0.000,xldate.py:20(<module>)
 1,0.000,0.000,0.000,0.000,xldate.py:35(XLDateError)
 1,0.000,0.000,0.000,0.000,xldate.py:39(XLDateNegative)
 1,0.000,0.000,0.000,0.000,xldate.py:43(XLDateAmbiguous)
 1,0.000,0.000,0.000,0.000,xldate.py:47(XLDateTooLarge)
 1,0.000,0.000,0.000,0.000,xldate.py:51(XLDateBadDatemode)
 1,0.000,0.000,0.000,0.000,xldate.py:55(XLDateBadTuple)
 112,0.000,0.000,0.000,0.000,xlsx.py:136(unescape)
 111,0.000,0.000,0.000,0.000,xlsx.py:143(cooked_text)
 111,0.000,0.000,0.000,0.000,xlsx.py:151(get_text_from_si_or_is)
 4,0.000,0.000,0.000,0.000,xlsx.py:179(cnv_ST_Xstring)
 1,0.000,0.000,0.000,0.000,xlsx.py:190(cnv_xsd_boolean)
 1,0.000,0.000,0.000,0.000,xlsx.py:259(X12General)
 2,0.000,0.000,0.003,0.001,xlsx.py:261(process_stream)
 4,0.000,0.000,0.000,0.000,xlsx.py:274(finish_off)
 1,0.000,0.000,0.000,0.000,xlsx.py:286(X12Book)
 1,0.000,0.000,0.000,0.000,xlsx.py:288(__init__)
 1,0.000,0.000,0.013,0.013,xlsx.py:30(ensure_elementtree_imported)
 1,0.000,0.000,0.000,0.000,xlsx.py:306(process_coreprops)
 14,0.000,0.000,0.000,0.000,xlsx.py:326(convert_filename)
 1,0.000,0.000,0.000,0.000,xlsx.py:330(process_rels)
 1,0.000,0.000,0.000,0.000,xlsx.py:373(do_sheet)
 1,0.000,0.000,0.000,0.000,xlsx.py:408(do_workbookpr)
 1,0.000,0.000,0.000,0.000,xlsx.py:421(X12SST)
 1,0.000,0.000,0.000,0.000,xlsx.py:423(__init__)
 1,0.000,0.000,0.001,0.001,xlsx.py:432(process_stream_iterparse)
 1,0.000,0.000,0.000,0.000,xlsx.py:470(X12Styles)
 1,0.000,0.000,0.000,0.000,xlsx.py:472(__init__)
 1,0.000,0.000,0.000,0.000,xlsx.py:485(do_cellstylexfs)
 1,0.000,0.000,0.000,0.000,xlsx.py:488(do_cellxfs)
 44,0.000,0.000,0.000,0.000,xlsx.py:501(do_xf)
 1,0.000,0.000,0.000,0.000,xlsx.py:526(X12Sheet)
 1,0.000,0.000,0.000,0.000,xlsx.py:528(__init__)
 1,0.000,0.000,0.008,0.008,xlsx.py:543(own_process_stream)
 1,0.000,0.000,0.000,0.000,xlsx.py:596(do_dimension)
 1,0.000,0.000,0.000,0.000,xlsx.py:6(<module>)
 51,0.001,0.000,0.002,0.000,xlsx.py:622(do_row)
 3,0.000,0.000,0.000,0.000,xlsx.py:74(augment_keys)
 1,0.000,0.000,0.026,0.026,xlsx.py:784(open_workbook_2007_xml)
 1,0.000,0.000,0.000,0.000,xlsx.py:86(cell_name_to_rowx_colx)
 221485,0.304,0.000,0.796,0.000,xmlwriter.py:102(_xml_string_element)
 1,0.000,0.000,0.000,0.000,xmlwriter.py:11(<module>)
 4854,0.006,0.000,0.019,0.000,xmlwriter.py:112(_xml_si_element)
 176428,0.304,0.000,0.714,0.000,xmlwriter.py:129(_xml_number_element)
 1,0.000,0.000,0.000,0.000,xmlwriter.py:18(XMLwriter)
 398062,0.145,0.000,0.267,0.000,xmlwriter.py:180(_escape_attributes)
 4869,0.003,0.000,0.004,0.000,xmlwriter.py:196(_escape_data)
 13,0.000,0.000,0.000,0.000,xmlwriter.py:24(__init__)
 9,0.000,0.000,0.000,0.000,xmlwriter.py:34(_set_xml_writer)
 9,0.000,0.000,0.003,0.000,xmlwriter.py:43(_xml_close)
 9,0.000,0.000,0.000,0.000,xmlwriter.py:48(_xml_declaration)
 36,0.000,0.000,0.000,0.000,xmlwriter.py:53(_xml_start_tag)
 44372,0.065,0.000,0.131,0.000,xmlwriter.py:61(_xml_start_tag_unencoded)
 44408,0.030,0.000,0.097,0.000,xmlwriter.py:70(_xml_end_tag)
 54,0.000,0.000,0.001,0.000,xmlwriter.py:74(_xml_empty_tag)
 15,0.000,0.000,0.000,0.000,xmlwriter.py:91(_xml_data_element)
 1735,0.006,0.000,0.376,0.000,zipfile.py:1006(write)
 10,0.000,0.000,0.003,0.000,zipfile.py:1018(close)
 1,0.000,0.000,0.000,0.000,zipfile.py:1063(ZipFile)
 2,0.000,0.000,0.003,0.002,zipfile.py:1083(__init__)
 1,0.000,0.000,0.001,0.001,zipfile.py:1190(_RealGetContents)
 1,0.000,0.000,0.000,0.000,zipfile.py:1268(namelist)
 1,0.000,0.000,0.000,0.000,zipfile.py:1270(<listcomp>)
 6,0.000,0.000,0.000,0.000,zipfile.py:1299(getinfo)
 16,0.000,0.000,0.001,0.000,zipfile.py:1340(open)
 20,0.000,0.000,0.000,0.000,zipfile.py:1388(<lambda>)
 10,0.000,0.000,0.000,0.000,zipfile.py:1453(_open_to_write)
 10,0.000,0.000,0.000,0.000,zipfile.py:1583(_writecheck)
 10,0.000,0.000,0.395,0.040,zipfile.py:1606(write)
 2,0.000,0.000,0.000,0.000,zipfile.py:1684(__del__)
 3,0.000,0.000,0.006,0.002,zipfile.py:1688(close)
 1,0.000,0.000,0.000,0.000,zipfile.py:1710(_write_end_record)
 8,0.000,0.000,0.006,0.001,zipfile.py:1812(_fpclose)
 1,0.000,0.000,0.000,0.000,zipfile.py:1819(PyZipFile)
 1,0.000,0.000,0.000,0.000,zipfile.py:214(_EndRecData64)
 1,0.000,0.000,0.000,0.000,zipfile.py:257(_EndRecData)
 1,0.000,0.000,0.000,0.000,zipfile.py:318(ZipInfo)
 20,0.000,0.000,0.000,0.000,zipfile.py:343(__init__)
 20,0.000,0.000,0.000,0.000,zipfile.py:407(FileHeader)
 1,0.000,0.000,0.000,0.000,zipfile.py:43(BadZipFile)
 30,0.000,0.000,0.000,0.000,zipfile.py:453(_encodeFilenameFlags)
 10,0.000,0.000,0.000,0.000,zipfile.py:459(_decodeExtra)
 1,0.000,0.000,0.000,0.000,zipfile.py:47(LargeZipFile)
 10,0.000,0.000,0.000,0.000,zipfile.py:495(from_file)
 1,0.000,0.000,0.000,0.000,zipfile.py:5(<module>)
 20,0.000,0.000,0.000,0.000,zipfile.py:529(is_dir)
 1,0.000,0.000,0.000,0.000,zipfile.py:534(_ZipDecrypter)
 1,0.000,0.000,0.000,0.000,zipfile.py:595(LZMACompressor)
 1,0.000,0.000,0.000,0.000,zipfile.py:618(LZMADecompressor)
 12,0.000,0.000,0.000,0.000,zipfile.py:666(_check_compression)
 10,0.000,0.000,0.000,0.000,zipfile.py:685(_get_compressor)
 6,0.000,0.000,0.000,0.000,zipfile.py:697(_get_decompressor)
 1,0.000,0.000,0.000,0.000,zipfile.py:714(_SharedFile)
 6,0.000,0.000,0.000,0.000,zipfile.py:715(__init__)
 20,0.000,0.000,0.001,0.000,zipfile.py:722(read)
 6,0.000,0.000,0.000,0.000,zipfile.py:733(close)
 1,0.000,0.000,0.000,0.000,zipfile.py:740(_Tellable)
 1,0.000,0.000,0.000,0.000,zipfile.py:760(ZipExtFile)
 6,0.000,0.000,0.000,0.000,zipfile.py:771(__init__)
 12,0.000,0.000,0.000,0.000,zipfile.py:849(read)
 6,0.000,0.000,0.000,0.000,zipfile.py:882(_update_crc)
 6,0.000,0.000,0.000,0.000,zipfile.py:929(_read1)
 6,0.000,0.000,0.000,0.000,zipfile.py:965(_read2)
 6,0.000,0.000,0.000,0.000,zipfile.py:981(close)
 1,0.000,0.000,0.000,0.000,zipfile.py:989(_ZipWriteFile)
 10,0.000,0.000,0.000,0.000,zipfile.py:990(__init__)
 1785,0.001,0.000,0.001,0.000,zipfile.py:999(_fileobj)
 399396,0.138,0.000,0.138,0.000,{built-in method __new__ of type object at 0x55b3c8f61d60}
 16,0.000,0.000,0.000,0.000,{built-in method _codecs.charmap_decode}
 11,0.000,0.000,0.000,0.000,{built-in method _codecs.lookup}
 38,0.000,0.000,0.000,0.000,{built-in method _codecs.utf_8_decode}
 491662,0.134,0.000,0.134,0.000,{built-in method _codecs.utf_8_encode}
 3,0.000,0.000,0.000,0.000,{built-in method _csv.register_dialect}
 1,0.000,0.000,0.000,0.000,{built-in method _csv.writer}
 2,0.000,0.000,0.000,0.000,{built-in method _ctypes.POINTER}
 2,0.000,0.000,0.000,0.000,{built-in method _ctypes.dlopen}
 38,0.000,0.000,0.000,0.000,{built-in method _ctypes.sizeof}
 3,0.001,0.000,0.001,0.000,{built-in method _functools.reduce}
 1,0.000,0.000,0.000,0.000,{built-in method _hashlib.openssl_md5}
 1,0.000,0.000,0.000,0.000,{built-in method _hashlib.openssl_sha1}
 1,0.000,0.000,0.000,0.000,{built-in method _hashlib.openssl_sha224}
 1,0.000,0.000,0.000,0.000,{built-in method _hashlib.openssl_sha256}
 1,0.000,0.000,0.000,0.000,{built-in method _hashlib.openssl_sha384}
 1,0.000,0.000,0.000,0.000,{built-in method _hashlib.openssl_sha512}
 508,0.004,0.000,0.004,0.000,{built-in method _imp._fix_co_filename}
 5184,0.001,0.000,0.001,0.000,{built-in method _imp.acquire_lock}
 5,0.000,0.000,0.000,0.000,{built-in method _imp.create_builtin}
 85/84,0.025,0.000,0.032,0.000,{built-in method _imp.create_dynamic}
 5,0.000,0.000,0.000,0.000,{built-in method _imp.exec_builtin}
 85/70,0.011,0.000,0.069,0.001,{built-in method _imp.exec_dynamic}
 126,0.000,0.000,0.000,0.000,{built-in method _imp.is_builtin}
 767,0.000,0.000,0.000,0.000,{built-in method _imp.is_frozen}
 5184,0.001,0.000,0.001,0.000,{built-in method _imp.release_lock}
 443720,0.157,0.000,0.157,0.000,{built-in method _libjson.dumps}
 1,0.000,0.000,0.000,0.000,{built-in method _locale.nl_langinfo}
 2,0.000,0.000,0.000,0.000,{built-in method _locale.setlocale}
 1,0.001,0.001,0.001,0.001,{built-in method _posixsubprocess.fork_exec}
 3,0.000,0.000,0.000,0.000,{built-in method _socket.inet_aton}
 1,0.002,0.002,0.002,0.002,{built-in method _sqlite3.connect}
 2,0.000,0.000,0.000,0.000,{built-in method _sqlite3.register_adapter}
 2,0.000,0.000,0.000,0.000,{built-in method _sqlite3.register_converter}
 154,0.000,0.000,0.000,0.000,{built-in method _sre.compile}
 293,0.000,0.000,0.000,0.000,{built-in method _sre.getlower}
 4,0.000,0.000,0.000,0.000,{built-in method _ssl.txt2obj}
 14,0.000,0.000,0.000,0.000,{built-in method _stat.S_ISDIR}
 1,0.000,0.000,0.000,0.000,{built-in method _stat.S_ISREG}
 23,0.000,0.000,0.000,0.000,{built-in method _struct.calcsize}
 139,0.000,0.000,0.000,0.000,{built-in method _struct.pack}
 130,0.000,0.000,0.000,0.000,{built-in method _struct.unpack}
 1,0.000,0.000,0.000,0.000,{built-in method _thread._set_sentinel}
 1929,0.001,0.000,0.001,0.000,{built-in method _thread.allocate_lock}
 3505,0.001,0.000,0.001,0.000,{built-in method _thread.get_ident}
 24,0.000,0.000,0.000,0.000,{built-in method _warnings._filters_mutated}
 11,0.000,0.000,0.000,0.000,{built-in method _warnings.warn}
 1,0.000,0.000,0.000,0.000,{built-in method atexit.register}
1798/1751,0.043,0.000,0.139,0.000,{built-in method builtins.__build_class__}
 635/99,0.001,0.000,0.549,0.006,{built-in method builtins.__import__}
 72,0.000,0.000,0.000,0.000,{built-in method builtins.abs}
 358/357,0.000,0.000,0.002,0.000,{built-in method builtins.all}
 848,0.001,0.000,0.002,0.000,{built-in method builtins.any}
 555,0.000,0.000,0.000,0.000,{built-in method builtins.callable}
 774,0.000,0.000,0.000,0.000,{built-in method builtins.chr}
 36,0.000,0.000,0.000,0.000,{built-in method builtins.delattr}
 3,0.000,0.000,0.000,0.000,{built-in method builtins.dir}
 95,0.000,0.000,0.000,0.000,{built-in method builtins.divmod}
 30,0.001,0.000,0.001,0.000,{built-in method builtins.eval}
 658/1,0.026,0.000,12.850,12.850,{built-in method builtins.exec}
 24189,0.011,0.000,0.011,0.000,{built-in method builtins.getattr}
 468,0.000,0.000,0.000,0.000,{built-in method builtins.globals}
 12739,0.014,0.000,0.014,0.000,{built-in method builtins.hasattr}
 319,0.000,0.000,0.000,0.000,{built-in method builtins.hash}
 56,0.000,0.000,0.000,0.000,{built-in method builtins.id}
1382208/1380254,0.232,0.000,0.256,0.000,{built-in method builtins.isinstance}
9131/7284,0.002,0.000,0.016,0.000,{built-in method builtins.issubclass}
 303,0.000,0.000,0.000,0.000,{built-in method builtins.iter}
1132949/1131870,0.119,0.000,0.120,0.000,{built-in method builtins.len}
 46,0.000,0.000,0.000,0.000,{built-in method builtins.locals}
 908,0.001,0.000,0.002,0.000,{built-in method builtins.max}
 1840,0.001,0.000,0.001,0.000,{built-in method builtins.min}
 42,0.000,0.000,0.001,0.000,{built-in method builtins.next}
 1759,0.000,0.000,0.000,0.000,{built-in method builtins.ord}
 7,0.000,0.000,0.000,0.000,{built-in method builtins.print}
 223,0.000,0.000,0.000,0.000,{built-in method builtins.repr}
 72,0.000,0.000,0.000,0.000,{built-in method builtins.round}
 3099,0.003,0.000,0.004,0.000,{built-in method builtins.setattr}
 70,0.001,0.000,0.001,0.000,{built-in method builtins.sorted}
 24,0.000,0.000,0.000,0.000,{built-in method builtins.sum}
 19,0.000,0.000,0.000,0.000,{built-in method builtins.vars}
 1036,0.001,0.000,0.001,0.000,{built-in method from_bytes}
 1,0.000,0.000,0.000,0.000,{built-in method fromkeys}
 620,0.007,0.000,0.007,0.000,{built-in method io.open}
 2,0.000,0.000,0.000,0.000,{built-in method maketrans}
 508,0.114,0.000,0.114,0.000,{built-in method marshal.loads}
 1,0.000,0.000,0.000,0.000,{built-in method math.exp}
 2,0.000,0.000,0.000,0.000,{built-in method math.log}
 1,0.000,0.000,0.000,0.000,{built-in method math.sqrt}
 277,0.000,0.000,0.000,0.000,{built-in method numpy.core.multiarray.add_docstring}
 81,0.000,0.000,0.000,0.000,{built-in method numpy.core.multiarray.arange}
 659/653,0.004,0.000,0.004,0.000,{built-in method numpy.core.multiarray.array}
 14,0.000,0.000,0.000,0.000,{built-in method numpy.core.multiarray.can_cast}
 10,0.010,0.001,0.010,0.001,{built-in method numpy.core.multiarray.concatenate}
 15,0.000,0.000,0.000,0.000,{built-in method numpy.core.multiarray.copyto}
 253,0.005,0.000,0.005,0.000,{built-in method numpy.core.multiarray.empty}
 14,0.000,0.000,0.000,0.000,{built-in method numpy.core.multiarray.normalize_axis_index}
 1,0.000,0.000,0.000,0.000,{built-in method numpy.core.multiarray.putmask}
 2,0.000,0.000,0.000,0.000,{built-in method numpy.core.multiarray.set_string_function}
